"track_name","latitude","longitude","views","artist_name","track_link","country_code","geo_name","geonameid","boundaries_admin_0","boundaries_admin_1","boundaries_postal_1"
"This Is America",49.14399,-122.9068,16411,"Childish Gambino","VYOjWnS4cMY","CA","Delta",5937615,"CA","CAA159","CAP1V4C"
"This Is America",49.16638,-121.95257,19780,"Childish Gambino","VYOjWnS4cMY","CA","Chilliwack",5921356,"CA","CAA159","CAP1V2P"
"This Is America",49.16638,-123.94003,27446,"Childish Gambino","VYOjWnS4cMY","CA","Nanaimo",6085772,"CA","CAA159","CAP1V9R"
"This Is America",49.17003,-123.13683,48847,"Childish Gambino","VYOjWnS4cMY","CA","Richmond",6122085,"CA","CAA159","CAP1V6X"
"This Is America",49.20678,-122.91092,24395,"Childish Gambino","VYOjWnS4cMY","CA","New Westminster",6087844,"CA","CAA159","CAP1V3L"
"This Is America",49.21939,-122.60193,20382,"Childish Gambino","VYOjWnS4cMY","CA","Maple Ridge",6065686,"CA","CAA159","CAP1V2X"
"This Is America",49.24966,-123.11934,349999,"Childish Gambino","VYOjWnS4cMY","CA","Vancouver",6173331,"CA","CAA159","CAP1V5Z"
"This Is America",49.26636,-122.95263,80107,"Childish Gambino","VYOjWnS4cMY","CA","Burnaby",5911606,"CA","CAA159","CAP1V5A"
"This Is America",49.28297,-122.75262,47870,"Childish Gambino","VYOjWnS4cMY","CA","Coquitlam",5927689,"CA","CAA159","CAP1V3B"
"This Is America",49.31636,-123.06934,33889,"Childish Gambino","VYOjWnS4cMY","CA","North Vancouver",6090785,"CA","CAA159","CAP1V7L"
"This Is America",49.69999,-112.81856,29319,"Childish Gambino","VYOjWnS4cMY","CA","Lethbridge",6053154,"CA","CAA148","CAP1T1H"
"This Is America",49.88307,-119.48568,36280,"Childish Gambino","VYOjWnS4cMY","CA","Kelowna",5990579,"CA","CAA159","CAP1V1Y"
"This Is America",49.8844,-97.14704,226951,"Childish Gambino","VYOjWnS4cMY","CA","Winnipeg",6183235,"CA","CAA146","CAP1R3C"
"This Is America",50.03928,-110.67661,13280,"Childish Gambino","VYOjWnS4cMY","CA","Medicine Hat",6071618,"CA","CAA148","CAP1T1A"
"This Is America",50.26729,-119.27337,12763,"Childish Gambino","VYOjWnS4cMY","CA","Vernon",6173864,"CA","CAA159","CAP1V1T"
"This Is America",50.45008,-104.6178,69083,"Childish Gambino","VYOjWnS4cMY","CA","Regina",6119109,"CA","CAA147","CAP1S4P"
"This Is America",50.66648,-120.3192,22769,"Childish Gambino","VYOjWnS4cMY","CA","Kamloops",5989045,"CA","CAA159","CAP1V2C"
"This Is America",50.82838,-0.13947,88890,"Childish Gambino","VYOjWnS4cMY","GB","Brighton",2654710,"GB","GBA1E06000043","GBP1BN"
"This Is America",51.05011,-114.08529,450335,"Childish Gambino","VYOjWnS4cMY","CA","Calgary",5913490,"CA","CAA148","CAP1T2P"
"This Is America",51.06513,-1.3187,9237,"Childish Gambino","VYOjWnS4cMY","GB","Winchester",2633858,"GB","GBA1E10000014","GBP1SO"
"This Is America",51.23536,-0.57427,20108,"Childish Gambino","VYOjWnS4cMY","GB","Guildford",2647793,"GB","GBA1E10000030","GBP1GU"
"This Is America",51.27904,1.07992,27646,"Childish Gambino","VYOjWnS4cMY","GB","Canterbury",2653877,"GB","GBA1E10000016","GBP1CT"
"This Is America",51.3751,-2.36172,35502,"Childish Gambino","VYOjWnS4cMY","GB","Bath",2656173,"GB","GBA1E06000022","GBP1BA"
"This Is America",51.40322,-0.16831,12963,"Childish Gambino","VYOjWnS4cMY","GB","Mitcham",2642414,"GB","GBA1E09000001","GBP1CR"
"This Is America",51.50949,-0.59541,83309,"Childish Gambino","VYOjWnS4cMY","GB","Slough",2637627,"GB","GBA1E06000039","GBP1SL"
"This Is America",51.65147,-0.08497,25727,"Childish Gambino","VYOjWnS4cMY","GB","Enfield Town",2649997,"GB","GBA1E09000001","GBP1EN"
"This Is America",51.75222,-1.25596,76525,"Childish Gambino","VYOjWnS4cMY","GB","Oxford",2640729,"GB","GBA1E10000025","GBP1OX"
"This Is America",51.89797,-8.47061,56325,"Childish Gambino","VYOjWnS4cMY","IE","Cork",2965140,"IE","IEA12",""
"This Is America",51.97938,-0.22664,8197,"Childish Gambino","VYOjWnS4cMY","GB","Letchworth Garden City",8224216,"GB","GBA1E10000015","GBP1SG"
"This Is America",52.00667,4.35556,25104,"Childish Gambino","VYOjWnS4cMY","NL","Delft",2757345,"NL","NLA103","NLP126"
"This Is America",52.09083,5.12222,76516,"Childish Gambino","VYOjWnS4cMY","NL","Utrecht",2745912,"NL","NLA103","NLP135"
"This Is America",52.13238,-106.66892,80611,"Childish Gambino","VYOjWnS4cMY","CA","Saskatoon",6141256,"CA","CAA147","CAP1S7K"
"This Is America",52.15833,4.49306,25657,"Childish Gambino","VYOjWnS4cMY","NL","Leiden",2751773,"NL","NLA103","NLP123"
"This Is America",52.2,0.11667,66828,"Childish Gambino","VYOjWnS4cMY","GB","Cambridge",2653941,"GB","GBA1E10000003","GBP1CB"
"This Is America",52.22333,5.17639,15061,"Childish Gambino","VYOjWnS4cMY","NL","Hilversum",2754064,"NL","NLA103","NLP112"
"This Is America",52.26682,-113.802,28514,"Childish Gambino","VYOjWnS4cMY","CA","Red Deer",6118158,"CA","CAA148","CAP1T4N"
"This Is America",52.38084,4.63683,24459,"Childish Gambino","VYOjWnS4cMY","NL","Haarlem",2755003,"NL","NLA103","NLP120"
"This Is America",53.51684,-113.3187,21701,"Childish Gambino","VYOjWnS4cMY","CA","Sherwood Park",6146279,"CA","CAA148","CAP1T8A"
"This Is America",53.55014,-113.46871,307981,"Childish Gambino","VYOjWnS4cMY","CA","Edmonton",5946768,"CA","CAA148","CAP1T5H"
"This Is America",53.63344,-113.63533,18657,"Childish Gambino","VYOjWnS4cMY","CA","St. Albert",6155033,"CA","CAA148","CAP1T8N"
"This Is America",53.9166,-122.75301,20395,"Childish Gambino","VYOjWnS4cMY","CA","Prince George",6113365,"CA","CAA159","CAP1V2L"
"This Is America",55.16667,-118.80271,19208,"Childish Gambino","VYOjWnS4cMY","CA","Grande Prairie",5964347,"CA","CAA148","CAP1T8V"
"This Is America",55.60587,13.00073,77785,"Childish Gambino","VYOjWnS4cMY","SE","Malmö",2692969,"SE","SEA112","SEP121"
"This Is America",55.67938,12.53463,8848,"Childish Gambino","VYOjWnS4cMY","DK","Frederiksberg",2621942,"DK","DKA1084","DKP120"
"This Is America",55.70584,13.19321,30221,"Childish Gambino","VYOjWnS4cMY","SE","Lund",2693678,"SE","SEA112","SEP122"
"This Is America",56.04673,12.69437,31926,"Childish Gambino","VYOjWnS4cMY","SE","Helsingborg",2706767,"SE","SEA112","SEP125"
"This Is America",56.67446,12.85676,12408,"Childish Gambino","VYOjWnS4cMY","SE","Halmstad",2708365,"SE","SEA113","SEP130"
"This Is America",56.72676,-111.38103,16360,"Childish Gambino","VYOjWnS4cMY","CA","Fort McMurray",5955895,"CA","CAA148","CAP1T9H"
"This Is America",56.87767,14.80906,14898,"Childish Gambino","VYOjWnS4cMY","SE","Växjö",2663536,"SE","SEA107","SEP135"
"This Is America",57.70716,11.96679,137401,"Childish Gambino","VYOjWnS4cMY","SE","Göteborg",2711537,"SE","SEA114","SEP141"
"This Is America",57.72101,12.9401,14629,"Childish Gambino","VYOjWnS4cMY","SE","Borås",2720501,"SE","SEA114","SEP150"
"This Is America",57.78145,14.15618,15910,"Childish Gambino","VYOjWnS4cMY","SE","Jönköping",2702979,"SE","SEA106","SEP155"
"This Is America",59.27412,15.2066,24117,"Childish Gambino","VYOjWnS4cMY","SE","Örebro",2686657,"SE","SEA118","SEP170"
"This Is America",59.33258,18.0649,364617,"Childish Gambino","VYOjWnS4cMY","SE","Stockholm",2673730,"SE","SEA101","SEP111"
"This Is America",59.3793,13.50357,14875,"Childish Gambino","VYOjWnS4cMY","SE","Karlstad",2701680,"SE","SEA117","SEP165"
"This Is America",59.4439,18.06872,12588,"Childish Gambino","VYOjWnS4cMY","SE","Täby",2669772,"SE","SEA101","SEP118"
"This Is America",59.85882,17.63889,33683,"Childish Gambino","VYOjWnS4cMY","SE","Uppsala",2666199,"SE","SEA103","SEP175"
"This Is America",60.4858,15.43714,7411,"Childish Gambino","VYOjWnS4cMY","SE","Borlänge",2720383,"SE","SEA120","SEP178"
"This Is America",60.67452,17.14174,11787,"Childish Gambino","VYOjWnS4cMY","SE","Gävle",2712414,"SE","SEA121","SEP180"
"This Is America",61.21806,-149.90028,67069,"Childish Gambino","VYOjWnS4cMY","US","Anchorage",5879400,"US","USA102","USP199"
"This Is America",62.39129,17.3063,13211,"Childish Gambino","VYOjWnS4cMY","SE","Sundsvall",2670781,"SE","SEA122","SEP185"
"This Is America",63.1792,14.63566,8326,"Childish Gambino","VYOjWnS4cMY","SE","Östersund",2685750,"SE","SEA123","SEP183"
"This Is America",63.82842,20.25972,23442,"Childish Gambino","VYOjWnS4cMY","SE","Umeå",602150,"SE","SEA124","SEP190"
"This Is America",64.13548,-21.89541,92148,"Childish Gambino","VYOjWnS4cMY","IS","Reykjavík",3413829,"IS","ISA12","ISP110"
"This Is America",65.58415,22.15465,13800,"Childish Gambino","VYOjWnS4cMY","SE","Luleå",604490,"SE","SEA125","SEP197"
"Ti aspetto all'altare",40.85216,14.26811,1298893,"Tony Colombo","Wun-JhIAyt8","IT","Naples",3172394,"IT","ITA115","ITP180"
"To My Love (Tainy Remix)",16.75973,-93.11308,814993,"Bomba Estéreo","FWpHN9v8uu8","MX","Tuxtla",3515001,"MX","MXA107","MXP129"
"To My Love (Tainy Remix)",16.86336,-99.8901,753786,"Bomba Estéreo","FWpHN9v8uu8","MX","Acapulco de Juárez",3533462,"MX","MXA112","MXP139"
"To My Love (Tainy Remix)",17.06542,-96.72365,374346,"Bomba Estéreo","FWpHN9v8uu8","MX","Oaxaca",3522507,"MX","MXA120","MXP168"
"To My Love (Tainy Remix)",17.98689,-92.93028,679617,"Bomba Estéreo","FWpHN9v8uu8","MX","Villahermosa",3514670,"MX","MXA127","MXP186"
"To My Love (Tainy Remix)",18.8106,-98.93525,364541,"Bomba Estéreo","FWpHN9v8uu8","MX","Cuautla",3529982,"MX","MXA117","MXP162"
"To My Love (Tainy Remix)",18.8842,-96.92559,15265,"Bomba Estéreo","FWpHN9v8uu8","MX","Córdoba",3530240,"MX","MXA130","MXP194"
"To My Love (Tainy Remix)",18.9261,-99.23075,375271,"Bomba Estéreo","FWpHN9v8uu8","MX","Cuernavaca",3529947,"MX","MXA117","MXP162"
"To My Love (Tainy Remix)",19.03793,-98.20346,1869696,"Bomba Estéreo","FWpHN9v8uu8","MX","Puebla",3521081,"MX","MXA121","MXP172"
"To My Love (Tainy Remix)",19.24997,-103.72714,33374,"Bomba Estéreo","FWpHN9v8uu8","MX","Colima",4013516,"MX","MXA106","MXP128"
"To My Love (Tainy Remix)",19.25934,-99.60175,42285,"Bomba Estéreo","FWpHN9v8uu8","MX","Metepec",3523303,"MX","MXA115","MXP152"
"To My Love (Tainy Remix)",19.28786,-99.65324,1212477,"Bomba Estéreo","FWpHN9v8uu8","MX","Toluca",3515302,"MX","MXA115","MXP150"
"To My Love (Tainy Remix)",19.31556,-98.88284,841710,"Bomba Estéreo","FWpHN9v8uu8","MX","Ixtapaluca",3526682,"MX","MXA115","MXP156"
"To My Love (Tainy Remix)",19.31905,-98.19982,370144,"Bomba Estéreo","FWpHN9v8uu8","MX","Tlaxcala",3815415,"MX","MXA129","MXP190"
"To My Love (Tainy Remix)",19.39694,-99.27667,476334,"Bomba Estéreo","FWpHN9v8uu8","MX","Naucalpan de Juárez",8858082,"MX","MXA115","MXP152"
"To My Love (Tainy Remix)",19.41116,-102.05644,233145,"Bomba Estéreo","FWpHN9v8uu8","MX","Uruapan",3980760,"MX","MXA116","MXP160"
"To My Love (Tainy Remix)",19.42847,-99.12766,8901900,"Bomba Estéreo","FWpHN9v8uu8","MX","Mexico City",3530597,"MX","MXA109","MXP106"
"To My Love (Tainy Remix)",19.43612,-100.35733,53905,"Bomba Estéreo","FWpHN9v8uu8","MX","Heróica Zitácuaro",4004885,"MX","MXA116","MXP161"
"To My Love (Tainy Remix)",19.47851,-99.23963,476334,"Bomba Estéreo","FWpHN9v8uu8","MX","Naucalpan de Juárez",3522790,"MX","MXA115","MXP153"
"To My Love (Tainy Remix)",19.51194,-98.88293,20528,"Bomba Estéreo","FWpHN9v8uu8","MX","Texcoco",3515715,"MX","MXA115","MXP156"
"To My Love (Tainy Remix)",19.51594,-101.60887,27163,"Bomba Estéreo","FWpHN9v8uu8","MX","Pátzcuaro",3993179,"MX","MXA116","MXP161"
"To My Love (Tainy Remix)",19.53124,-96.91589,776133,"Bomba Estéreo","FWpHN9v8uu8","MX","Xalapa de Enríquez",3526617,"MX","MXA130","MXP191"
"To My Love (Tainy Remix)",19.64177,-99.3068,144813,"Bomba Estéreo","FWpHN9v8uu8","MX","Nicolás Romero",3522732,"MX","MXA115","MXP154"
"To My Love (Tainy Remix)",19.64388,-99.21598,500726,"Bomba Estéreo","FWpHN9v8uu8","MX","Cuautitlán Izcalli",3515807,"MX","MXA115","MXP154"
"To My Love (Tainy Remix)",19.70078,-101.18443,786873,"Bomba Estéreo","FWpHN9v8uu8","MX","Morelia",3995402,"MX","MXA116","MXP158"
"To My Love (Tainy Remix)",20.08355,-98.36288,80120,"Bomba Estéreo","FWpHN9v8uu8","MX","Tulancingo",3515062,"MX","MXA113","MXP143"
"To My Love (Tainy Remix)",20.3553,-102.77358,55831,"Bomba Estéreo","FWpHN9v8uu8","MX","Ocotlán",3994489,"MX","MXA114","MXP147"
"To My Love (Tainy Remix)",20.38886,-99.99577,61858,"Bomba Estéreo","FWpHN9v8uu8","MX","San Juan del Río",3518692,"MX","MXA122","MXP176"
"To My Love (Tainy Remix)",20.52353,-100.8157,588603,"Bomba Estéreo","FWpHN9v8uu8","MX","Celaya",4014875,"MX","MXA111","MXP138"
"To My Love (Tainy Remix)",20.57196,-101.19154,132273,"Bomba Estéreo","FWpHN9v8uu8","MX","Salamanca",3988214,"MX","MXA111","MXP136"
"To My Love (Tainy Remix)",20.58806,-100.38806,833093,"Bomba Estéreo","FWpHN9v8uu8","MX","Santiago de Querétaro",3991164,"MX","MXA122","MXP176"
"To My Love (Tainy Remix)",20.91528,-100.74389,95932,"Bomba Estéreo","FWpHN9v8uu8","MX","San Miguel de Allende",3985344,"MX","MXA111","MXP137"
"To My Love (Tainy Remix)",20.94356,-101.42703,53413,"Bomba Estéreo","FWpHN9v8uu8","MX","Silao",3983058,"MX","MXA111","MXP136"
"To My Love (Tainy Remix)",21.12908,-101.67374,1269151,"Bomba Estéreo","FWpHN9v8uu8","MX","León de los Aldama",3998655,"MX","MXA111","MXP137"
"To My Love (Tainy Remix)",21.15611,-100.9325,49049,"Bomba Estéreo","FWpHN9v8uu8","MX","Dolores Hidalgo Cuna de la Independencia Nacional",4023117,"MX","MXA111","MXP137"
"To My Love (Tainy Remix)",21.35666,-101.93768,65719,"Bomba Estéreo","FWpHN9v8uu8","MX","Lagos de Moreno",4002224,"MX","MXA114","MXP147"
"To My Love (Tainy Remix)",23.18126,-102.87136,216207,"Bomba Estéreo","FWpHN9v8uu8","MX","Fresnillo",4006163,"MX","MXA132","MXP199"
"Toy",58.38062,26.72509,22866,"Netta","UFZ2F8V9qVk","EE","Tartu",588335,"EE","EEA178","EEP151"
"Toy",58.38588,24.49711,8874,"Netta","UFZ2F8V9qVk","EE","Pärnu",589580,"EE","EEA167","EEP180"
"Toy",59.43696,24.75353,169403,"Netta","UFZ2F8V9qVk","EE","Tallinn",588409,"EE","EEA137","EEP110"
"Tu Postura",20.12571,-101.19208,5021,"Banda MS","8BDrtvy0SNM","MX","Moroleón",3995343,"MX","MXA111","MXP138"
"ÜBERLEBT",47.36667,8.55,466611,"Azet","heNYBivbt-M","CH","Zürich",2657896,"CH","CHA101","CHP180"
"ÜBERLEBT",47.50564,8.72413,15377,"Azet","heNYBivbt-M","CH","Winterthur",2657970,"CH","CHA101","CHP184"
"Used To",35.82539,10.63699,318820,"Ala","xzbl20vjNEo","TN","Sousse",2464915,"TN","TNA131","TNP140"
"Used To",36.81897,10.16579,4776289,"Ala","xzbl20vjNEo","TN","Tunis",2464470,"TN","TNA111","TNP110"
"Va Bene",41.91886,8.73812,21430,"L'Algérino","ZMwbswoUdP8","FR","Ajaccio",3038334,"FR","FRA194",""
"Va Bene",42.69764,2.89541,84402,"L'Algérino","ZMwbswoUdP8","FR","Perpignan",2987914,"FR","FRA176",""
"Va Bene",43.09818,5.88471,31376,"L'Algérino","ZMwbswoUdP8","FR","La Seyne-sur-Mer",3006414,"FR","FRA193",""
"Va Bene",43.12038,6.12857,26444,"L'Algérino","ZMwbswoUdP8","FR","Hyères",3012937,"FR","FRA193",""
"Va Bene",43.12442,5.92836,87016,"L'Algérino","ZMwbswoUdP8","FR","Toulon",2972328,"FR","FRA193",""
"Va Bene",43.18396,3.00141,32653,"L'Algérino","ZMwbswoUdP8","FR","Narbonne",2990919,"FR","FRA176",""
"Va Bene",43.21667,2.35,41409,"L'Algérino","ZMwbswoUdP8","FR","Carcassonne",3028641,"FR","FRA176",""
"Va Bene",43.23333,0.08333,36066,"L'Algérino","ZMwbswoUdP8","FR","Tarbes",2973385,"FR","FRA176",""
"Va Bene",43.29695,5.38107,480354,"L'Algérino","ZMwbswoUdP8","FR","Marseille",2995469,"FR","FRA193",""
"Va Bene",43.34122,3.21402,58462,"L'Algérino","ZMwbswoUdP8","FR","Béziers",3032833,"FR","FRA176",""
"Va Bene",43.43286,6.73524,25894,"L'Algérino","ZMwbswoUdP8","FR","Fréjus",3017253,"FR","FRA193",""
"Va Bene",43.5283,5.44973,73319,"L'Algérino","ZMwbswoUdP8","FR","Aix-en-Provence",3038354,"FR","FRA193",""
"Va Bene",43.55135,7.01275,43002,"L'Algérino","ZMwbswoUdP8","FR","Cannes",3028808,"FR","FRA193",""
"Va Bene",43.56241,7.12777,26621,"L'Algérino","ZMwbswoUdP8","FR","Antibes",3037456,"FR","FRA193",""
"Va Bene",43.60426,1.44367,318638,"L'Algérino","ZMwbswoUdP8","FR","Toulouse",2972315,"FR","FRA176",""
"Va Bene",43.61092,3.87723,185463,"L'Algérino","ZMwbswoUdP8","FR","Montpellier",2992166,"FR","FRA176",""
"Va Bene",43.70313,7.26608,167756,"L'Algérino","ZMwbswoUdP8","FR","Nice",2990440,"FR","FRA193",""
"Va Bene",43.83333,4.35,101554,"L'Algérino","ZMwbswoUdP8","FR","Nîmes",2990363,"FR","FRA176",""
"Va Bene",43.9298,2.148,29304,"L'Algérino","ZMwbswoUdP8","FR","Albi",3038261,"FR","FRA176",""
"Va Bene",43.94834,4.80892,68910,"L'Algérino","ZMwbswoUdP8","FR","Avignon",3035681,"FR","FRA193",""
"Va Bene",44.01667,1.35,58129,"L'Algérino","ZMwbswoUdP8","FR","Montauban",2993002,"FR","FRA176",""
"Va Bene",44.12489,4.08082,35609,"L'Algérino","ZMwbswoUdP8","FR","Alès",3038224,"FR","FRA176",""
"Va Bene",44.81011,-0.64129,17158,"L'Algérino","ZMwbswoUdP8","FR","Pessac",2987805,"FR","FRA175",""
"Va Bene",44.93333,4.9,49201,"L'Algérino","ZMwbswoUdP8","FR","Valence",2971053,"FR","FRA184",""
"Va Bene",45.15,1.53333,23193,"L'Algérino","ZMwbswoUdP8","FR","Brive-la-Gaillarde",3029974,"FR","FRA175",""
"Va Bene",45.16667,5.71667,114405,"L'Algérino","ZMwbswoUdP8","FR","Grenoble",3014728,"FR","FRA184",""
"Va Bene",45.56667,5.93333,39582,"L'Algérino","ZMwbswoUdP8","FR","Chambéry",3027422,"FR","FRA184",""
"Va Bene",45.65,0.15,39527,"L'Algérino","ZMwbswoUdP8","FR","Angoulême",3037598,"FR","FRA175",""
"Va Bene",45.69613,4.93891,24973,"L'Algérino","ZMwbswoUdP8","FR","Saint-Priest",2977356,"FR","FRA184",""
"Va Bene",45.70254,4.87147,41787,"L'Algérino","ZMwbswoUdP8","FR","Vénissieux",2970072,"FR","FRA184",""
"Va Bene",45.74846,4.84671,1131403,"L'Algérino","ZMwbswoUdP8","FR","Lyon",2996944,"FR","FRA184",""
"Va Bene",45.76667,4.88333,54832,"L'Algérino","ZMwbswoUdP8","FR","Villeurbanne",2968254,"FR","FRA184",""
"Va Bene",46.20574,5.2258,32544,"L'Algérino","ZMwbswoUdP8","FR","Bourg-en-Bresse",3031009,"FR","FRA184",""
"Va Bene",46.78333,4.85,35329,"L'Algérino","ZMwbswoUdP8","FR","Chalon-sur-Saône",3027484,"FR","FRA127",""
"Va Bene",46.98956,3.159,24170,"L'Algérino","ZMwbswoUdP8","FR","Nevers",2990474,"FR","FRA127",""
"Va Bene",47.08333,2.4,45902,"L'Algérino","ZMwbswoUdP8","FR","Bourges",3031005,"FR","FRA124",""
"Va Bene",47.24878,6.01815,112077,"L'Algérino","ZMwbswoUdP8","FR","Besançon",3033123,"FR","FRA127",""
"Va Bene",47.58333,1.33333,44951,"L'Algérino","ZMwbswoUdP8","FR","Blois",3032213,"FR","FRA124",""
"Va Bene",47.63333,6.86667,38314,"L'Algérino","ZMwbswoUdP8","FR","Belfort",3033791,"FR","FRA127",""
"Va Bene",47.75,7.33333,80482,"L'Algérino","ZMwbswoUdP8","FR","Mulhouse",2991214,"FR","FRA144",""
"Va Bene",47.90289,1.90389,87702,"L'Algérino","ZMwbswoUdP8","FR","Orléans",2989317,"FR","FRA124",""
"Va Bene",48.08333,7.36667,35340,"L'Algérino","ZMwbswoUdP8","FR","Colmar",3024297,"FR","FRA144",""
"Va Bene",48.3,4.08333,51069,"L'Algérino","ZMwbswoUdP8","FR","Troyes",2971549,"FR","FRA144",""
"Va Bene",48.58392,7.74553,162090,"L'Algérino","ZMwbswoUdP8","FR","Strasbourg",2973783,"FR","FRA144",""
"Va Bene",48.85341,2.3488,8274726,"L'Algérino","ZMwbswoUdP8","FR","Paris",2988507,"FR","FRA111",""
"Va Bene",49.11911,6.17269,68670,"L'Algérino","ZMwbswoUdP8","FR","Metz",2994160,"FR","FRA144",""
"Va Bene",49.43333,2.08333,35947,"L'Algérino","ZMwbswoUdP8","FR","Beauvais",3034006,"FR","FRA132",""
"Va Bene",50.35,3.53333,71762,"L'Algérino","ZMwbswoUdP8","FR","Valenciennes",2971041,"FR","FRA132",""
"Va Bene",50.36667,3.06667,58530,"L'Algérino","ZMwbswoUdP8","FR","Douai",3021000,"FR","FRA132",""
"Va Bene",50.61669,3.16664,47140,"L'Algérino","ZMwbswoUdP8","FR","Villeneuve-d'Ascq",6543862,"FR","FRA132",""
"Va Bene",50.69421,3.17456,103087,"L'Algérino","ZMwbswoUdP8","FR","Roubaix",2982681,"FR","FRA132",""
"Va Bene",50.72391,3.16117,90267,"L'Algérino","ZMwbswoUdP8","FR","Tourcoing",2972284,"FR","FRA132",""
"Vērtības",56.51667,21.01667,19386,"Mesa","zORKnAbDnLQ","LV","Liepāja",457954,"LV","LVA102","LVP134"
"Vērtības",56.65,23.71278,20358,"Mesa","zORKnAbDnLQ","LV","Jelgava",459279,"LV","LVA105","LVP130"
"Vērtības",56.946,24.10589,316192,"Mesa","zORKnAbDnLQ","LV","Riga",456172,"LV","LVA101","LVP110"
"Vērtības",57.38988,21.57288,13298,"Mesa","zORKnAbDnLQ","LV","Ventspils",454310,"LV","LVA102","LVP136"
"We're Different",11.56245,104.91601,1622818,"Da Zhuang","ekDzlSB1p28","KH","Phnom Penh",1821306,"KH","KHA112","KHP1122"
"We're Different",13.36179,103.86056,87779,"Da Zhuang","ekDzlSB1p28","KH","Siem Reap",1822214,"KH","KHA117","KHP1172"
"What is Love?",33.50972,126.52194,135893,"TWICE","i0p1bmr0EmE","KR","Jeju City",1846266,"KR","KRA150","KRP1690"
"What is Love?",34.76062,127.66215,72010,"TWICE","i0p1bmr0EmE","KR","Yeosu",1884138,"KR","KRA146","KRP1555"
"What is Love?",34.81282,126.39181,80948,"TWICE","i0p1bmr0EmE","KR","Mokpo",1841066,"KR","KRA146","KRP1530"
"What is Love?",34.94808,127.48947,91315,"TWICE","i0p1bmr0EmE","KR","Suncheon",1835648,"KR","KRA146","KRP1540"
"What is Love?",34.97528,127.58917,42862,"TWICE","i0p1bmr0EmE","KR","Kwangyang",1841775,"KR","KRA146","KRP1545"
"What is Love?",35.10278,129.04028,1275875,"TWICE","i0p1bmr0EmE","KR","Busan",1838524,"KR","KRA126","KRP1600"
"What is Love?",35.15472,126.91556,461300,"TWICE","i0p1bmr0EmE","KR","Gwangju",1841811,"KR","KRA129","KRP1501"
"What is Love?",35.19278,128.08472,101571,"TWICE","i0p1bmr0EmE","KR","Chinju",1846052,"KR","KRA148","KRP1660"
"What is Love?",35.23417,128.88111,301965,"TWICE","i0p1bmr0EmE","KR","Kimhae",1842943,"KR","KRA148","KRP1621"
"What is Love?",35.34199,129.03358,92885,"TWICE","i0p1bmr0EmE","KR","Yangsan",1832828,"KR","KRA148","KRP1626"
"What is Love?",35.53722,129.31667,309048,"TWICE","i0p1bmr0EmE","KR","Ulsan",1833747,"KR","KRA131","KRP1680"
"What is Love?",35.60004,126.91699,26009,"TWICE","i0p1bmr0EmE","KR","Jeongeup",11695689,"KR","KRA145","KRP1580"
"What is Love?",35.82194,127.14889,234246,"TWICE","i0p1bmr0EmE","KR","Jeonju",1845457,"KR","KRA145","KRP1560"
"What is Love?",35.82333,128.73778,79685,"TWICE","i0p1bmr0EmE","KR","Gyeongsan-si",1841598,"KR","KRA147","KRP1712"
"What is Love?",35.84278,129.21167,64705,"TWICE","i0p1bmr0EmE","KR","Gyeongju",1841603,"KR","KRA147","KRP1780"
"What is Love?",35.87028,128.59111,797940,"TWICE","i0p1bmr0EmE","KR","Daegu",1835329,"KR","KRA127","KRP1700"
"What is Love?",35.94389,126.95444,89126,"TWICE","i0p1bmr0EmE","KR","Iksan",1843491,"KR","KRA145","KRP1570"
"What is Love?",35.97861,126.71139,83976,"TWICE","i0p1bmr0EmE","KR","Gunsan",1842025,"KR","KRA145","KRP1573"
"What is Love?",36.02917,129.36481,130323,"TWICE","i0p1bmr0EmE","KR","Pohang",1839071,"KR","KRA147","KRP1791"
"What is Love?",36.1136,128.336,139838,"TWICE","i0p1bmr0EmE","KR","Gumi",1842225,"KR","KRA147","KRP1730"
"What is Love?",36.32139,127.41972,466698,"TWICE","i0p1bmr0EmE","KR","Daejeon",1835235,"KR","KRA130","KRP1301"
"What is Love?",36.45556,127.12472,66050,"TWICE","i0p1bmr0EmE","KR","Gongju",1842616,"KR","KRA144","KRP1314"
"What is Love?",36.56636,128.72275,45615,"TWICE","i0p1bmr0EmE","KR","Andong",1846986,"KR","KRA147","KRP1760"
"What is Love?",36.63722,127.48972,219074,"TWICE","i0p1bmr0EmE","KR","Cheongju-si",1845604,"KR","KRA143","KRP1360"
"What is Love?",36.78167,126.45222,44865,"TWICE","i0p1bmr0EmE","KR","Seosan",1835895,"KR","KRA144","KRP1356"
"What is Love?",36.78361,127.00417,100860,"TWICE","i0p1bmr0EmE","KR","Asan",1839726,"KR","KRA144","KRP1336"
"What is Love?",36.8065,127.1522,210598,"TWICE","i0p1bmr0EmE","KR","Cheonan",1845759,"KR","KRA144","KRP1330"
"What is Love?",37.01083,127.27028,52327,"TWICE","i0p1bmr0EmE","KR","Anseong",1846912,"KR","KRA141","KRP1456"
"What is Love?",37.15222,127.07056,62473,"TWICE","i0p1bmr0EmE","KR","Osan",1839652,"KR","KRA141","KRP1447"
"What is Love?",37.20682,126.8169,215744,"TWICE","i0p1bmr0EmE","KR","Hwaseong-si",1843847,"KR","KRA141","KRP1445"
