"artist_name","latitude","longitude","views","track_link","track_name","rank","country_code","geo_name","geonameid","boundaries_admin_0","boundaries_admin_1","boundaries_admin_2","boundaries_admin_3","boundaries_admin_4","boundaries_admin_5","boundaries_postal_1","boundaries_postal_2","boundaries_postal_3","boundaries_postal_4"
"Ed Sheeran",49.77984,18.43688,21084,"2Vv-BfVoq4g","Perfect",0,"CZ","Havirov",3075921,"CZ","CZA180","CZA2803","CZA3555088",NULL,NULL,"CZP173",NULL,NULL,NULL
"Kryštof",49.68333,18.35,28057,"cK11-8FWe14","Zůstaň tu se mnou",0,"CZ","Frydek-Mistek",3076127,"CZ","CZA180","CZA2802","CZA3598003",NULL,NULL,"CZP173",NULL,NULL,NULL
"Camila Cabello",50.78215,14.21478,23987,"BQ0mxQXmLsk","Havana",0,"CZ","Decin",3077244,"CZ","CZA142","CZA2421","CZA3562335",NULL,NULL,"CZP140",NULL,NULL,NULL
"Camila Cabello",50.46048,13.41779,23671,"BQ0mxQXmLsk","Havana",0,"CZ","Chomutov",3077685,"CZ","CZA142","CZA2422","CZA3562971",NULL,NULL,"CZP143",NULL,NULL,NULL
"Ed Sheeran",48.97447,14.47434,53572,"2Vv-BfVoq4g","Perfect",0,"CZ","Ceske Budejovice",3077916,"CZ","CZA131","CZA2311","CZA3544256",NULL,NULL,"CZP137",NULL,NULL,NULL
"Ed Sheeran",49.19522,16.60796,289716,"2Vv-BfVoq4g","Perfect",0,"CZ","Brno",3078610,"CZ","CZA164","CZA2642","CZA3582786",NULL,NULL,"CZP160",NULL,NULL,NULL
"Ed Sheeran",50.04523,18.70062,20284,"2Vv-BfVoq4g","Perfect",0,"PL","Zory",3080004,"PL","PLA124","PLA22479","PLA3247901","PLA42479011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",51.93548,15.50643,52977,"2Vv-BfVoq4g","Perfect",0,"PL","Zielona Gora",3080165,"PL","PLA108","PLA20862","PLA3086201","PLA40862011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",51.59915,18.93974,18062,"2Vv-BfVoq4g","Perfect",0,"PL","Zdunska Wola",3080414,"PL","PLA110","PLA21019","PLA3101901","PLA41019011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.32492,18.78576,50476,"2Vv-BfVoq4g","Perfect",0,"PL","Zabrze",3080985,"PL","PLA124","PLA22478","PLA3247801","PLA42478011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",51.1,17.03333,1535337,"2Vv-BfVoq4g","Perfect",0,"PL","Wroclaw",3081368,"PL","PLA102","PLA20264","PLA3026401","PLA40264059",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.00377,18.47205,21656,"2Vv-BfVoq4g","Perfect",0,"PL","Wodzislaw Slaski",3081677,"PL","PLA124","PLA22415","PLA3241504","PLA42415041",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",52.64817,19.0678,41389,"2Vv-BfVoq4g","Perfect",0,"PL","Wloclawek",3081741,"PL","PLA104","PLA20464","PLA3046401","PLA40464011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",54.60568,18.23559,33704,"2Vv-BfVoq4g","Perfect",0,"PL","Wejherowo",3082473,"PL","PLA122","PLA22215","PLA3221503","PLA42215031",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.77141,16.28432,15607,"2Vv-BfVoq4g","Perfect",0,"PL","Walbrzych",3082707,"PL","PLA102","PLA20265","PLA3026501","PLA40265011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.13717,18.96641,55622,"2Vv-BfVoq4g","Perfect",0,"PL","Tychy",3082914,"PL","PLA124","PLA22477","PLA3247701","PLA42477011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",53.01375,18.59814,185166,"2Vv-BfVoq4g","Perfect",0,"PL","Torun",3083271,"PL","PLA104","PLA20463","PLA3046301","PLA40463011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",54.09242,18.77787,21322,"2Vv-BfVoq4g","Perfect",0,"PL","Tczew",3083426,"PL","PLA122","PLA22214","PLA3221401","PLA42214011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.44548,18.86147,26923,"2Vv-BfVoq4g","Perfect",0,"PL","Tarnowskie Gory",3083440,"PL","PLA124","PLA22413","PLA3241304","PLA42413041",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",53.42894,14.55302,303307,"2Vv-BfVoq4g","Perfect",0,"PL","Szczecin",3083829,"PL","PLA132","PLA23262","PLA3326201","PLA43262011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",53.91053,14.24712,12224,"2Vv-BfVoq4g","Perfect",0,"PL","Swinoujscie",3083955,"PL","PLA132","PLA23263","PLA3326301","PLA43263011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.29636,18.91726,9566,"2Vv-BfVoq4g","Perfect",0,"PL","Swietochlowice",3083988,"PL","PLA124","PLA22476","PLA3247601","PLA42476011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.84378,16.48859,19175,"2Vv-BfVoq4g","Perfect",0,"PL","Swidnica",3084093,"PL","PLA102","PLA20219","PLA3021901","PLA40219011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",53.33672,15.0499,18745,"2Vv-BfVoq4g","Perfect",0,"PL","Stargard",3084840,"PL","PLA132","PLA23214","PLA3321401","PLA43214011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.28682,19.10385,80650,"2Vv-BfVoq4g","Perfect",0,"PL","Sosnowiec",3085128,"PL","PLA124","PLA22475","PLA3247501","PLA42475011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",54.46405,17.02872,32920,"2Vv-BfVoq4g","Perfect",0,"PL","Slupsk",3085450,"PL","PLA122","PLA22263","PLA3226301","PLA42263011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.32738,19.02901,23882,"2Vv-BfVoq4g","Perfect",0,"PL","Siemianowice Slaskie",3086024,"PL","PLA124","PLA22474","PLA3247401","PLA42474011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.09713,18.54179,91445,"2Vv-BfVoq4g","Perfect",0,"PL","Rybnik",3086586,"PL","PLA124","PLA22473","PLA3247301","PLA42473011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.2584,18.85632,46476,"2Vv-BfVoq4g","Perfect",0,"PL","Ruda Slaska",3086800,"PL","PLA124","PLA22472","PLA3247201","PLA42472011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.09195,18.21928,20940,"2Vv-BfVoq4g","Perfect",0,"PL","Raciborz",3087584,"PL","PLA124","PLA22411","PLA3241101","PLA42411011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",52.40692,16.92993,1206057,"2Vv-BfVoq4g","Perfect",0,"PL","Poznan",3088171,"PL","PLA130","PLA23064","PLA3306401","PLA43064059",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",52.54682,19.70638,58140,"2Vv-BfVoq4g","Perfect",0,"PL","Plock",3088825,"PL","PLA114","PLA21462","PLA3146201","PLA41462011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",51.40547,19.70321,33128,"2Vv-BfVoq4g","Perfect",0,"PL","Piotrkow Trybunalski",3088972,"PL","PLA110","PLA21062","PLA3106201","PLA41062011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",53.15145,16.73782,34433,"2Vv-BfVoq4g","Perfect",0,"PL","Pila",3089033,"PL","PLA130","PLA23019","PLA3301901","PLA43019011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.38017,18.92653,19599,"2Vv-BfVoq4g","Perfect",0,"PL","Piekary Slaskie",3089125,"PL","PLA124","PLA22471","PLA3247101","PLA42471011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.03437,19.21037,16482,"2Vv-BfVoq4g","Perfect",0,"PL","Oswiecim",3089658,"PL","PLA112","PLA21213","PLA3121301","PLA41213011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",51.65501,17.80686,58288,"2Vv-BfVoq4g","Perfect",0,"PL","Ostrow Wielkopolski",3089684,"PL","PLA130","PLA23017","PLA3301701","PLA43017011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.67211,17.92533,57819,"2Vv-BfVoq4g","Perfect",0,"PL","Opole",3090048,"PL","PLA116","PLA21661","PLA3166101","PLA41661011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.20745,19.16668,19050,"2Vv-BfVoq4g","Perfect",0,"PL","Myslowice",3091232,"PL","PLA124","PLA22470","PLA3247001","PLA42470011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",51.75,19.46667,565271,"2Vv-BfVoq4g","Perfect",0,"PL","Lodz",3093133,"PL","PLA110","PLA21061","PLA3106101","PLA41061059",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",51.84034,16.57494,22959,"2Vv-BfVoq4g","Perfect",0,"PL","Leszno",3093524,"PL","PLA130","PLA23063","PLA3306301","PLA43063011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",51.21006,16.1619,23006,"2Vv-BfVoq4g","Perfect",0,"PL","Legnica",3093692,"PL","PLA102","PLA20262","PLA3026201","PLA40262011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",52.23064,19.36409,19081,"2Vv-BfVoq4g","Perfect",0,"PL","Kutno",3094170,"PL","PLA110","PLA21002","PLA3100201","PLA41002011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.06143,19.93658,2155468,"2Vv-BfVoq4g","Perfect",0,"PL","Krakow",3094802,"PL","PLA112","PLA21261","PLA3126101","PLA41261059",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",54.19438,16.17222,42086,"2Vv-BfVoq4g","Perfect",0,"PL","Koszalin",3095049,"PL","PLA132","PLA23261","PLA3326101","PLA43261011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",52.22338,18.25121,27090,"2Vv-BfVoq4g","Perfect",0,"PL","Konin",3095321,"PL","PLA130","PLA23062","PLA3306201","PLA43062011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.34984,18.22606,19688,"2Vv-BfVoq4g","Perfect",0,"PL","Kedzierzyn-Kozle",3096372,"PL","PLA116","PLA21603","PLA3160301","PLA41603011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.25841,19.02754,960865,"2Vv-BfVoq4g","Perfect",0,"PL","Katowice",3096472,"PL","PLA124","PLA22469","PLA3246901","PLA42469011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",51.76109,18.09102,75484,"2Vv-BfVoq4g","Perfect",0,"PL","Kalisz",3096880,"PL","PLA130","PLA23061","PLA3306101","PLA43061011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.89973,15.72899,13726,"2Vv-BfVoq4g","Perfect",0,"PL","Jelenia Gora",3097257,"PL","PLA102","PLA20261","PLA3026101","PLA40261011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.20528,19.27498,31989,"2Vv-BfVoq4g","Perfect",0,"PL","Jaworzno",3097333,"PL","PLA124","PLA22468","PLA3246801","PLA42468011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",49.95542,18.57479,35664,"2Vv-BfVoq4g","Perfect",0,"PL","Jastrzebie Zdroj",3097391,"PL","PLA124","PLA22467","PLA3246701","PLA42467011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",52.79886,18.26387,27554,"2Vv-BfVoq4g","Perfect",0,"PL","Inowroclaw",3097872,"PL","PLA104","PLA20407","PLA3040701","PLA40407011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",53.48411,18.75366,37668,"2Vv-BfVoq4g","Perfect",0,"PL","Grudziadz",3098218,"PL","PLA104","PLA20462","PLA3046201","PLA40462011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",52.73679,15.22878,46509,"2Vv-BfVoq4g","Perfect",0,"PL","Gorzow Wielkopolski",3098722,"PL","PLA108","PLA20861","PLA3086101","PLA40861011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",52.53481,17.58259,31979,"2Vv-BfVoq4g","Perfect",0,"PL","Gniezno",3099112,"PL","PLA130","PLA23003","PLA3300301","PLA43003011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",51.66361,16.0845,8225,"2Vv-BfVoq4g","Perfect",0,"PL","Glogow",3099213,"PL","PLA102","PLA20203","PLA3020301","PLA40203011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.29761,18.67658,96988,"2Vv-BfVoq4g","Perfect",0,"PL","Gliwice",3099230,"PL","PLA124","PLA22466","PLA3246601","PLA42466011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",54.51889,18.53188,175387,"2Vv-BfVoq4g","Perfect",0,"PL","Gdynia",3099424,"PL","PLA122","PLA22262","PLA3226201","PLA42262011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",54.35205,18.64637,729192,"2Vv-BfVoq4g","Perfect",0,"PL","Gdansk",3099434,"PL","PLA122","PLA22261","PLA3226101","PLA42261011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",54.1522,19.40884,30536,"2Vv-BfVoq4g","Perfect",0,"PL","Elblag",3099759,"PL","PLA128","PLA22861","PLA3286101","PLA42861011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.31818,19.2374,49573,"2Vv-BfVoq4g","Perfect",0,"PL","Dabrowa Gornicza",3100796,"PL","PLA124","PLA22465","PLA3246501","PLA42465011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.79646,19.12409,157729,"2Vv-BfVoq4g","Perfect",0,"PL","Czestochowa",3100946,"PL","PLA124","PLA22464","PLA3246401","PLA42464011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.30582,18.9742,41448,"2Vv-BfVoq4g","Perfect",0,"PL","Chorzow",3101619,"PL","PLA124","PLA22463","PLA3246301","PLA42463011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",50.34802,18.93282,56405,"2Vv-BfVoq4g","Perfect",0,"PL","Bytom",3101950,"PL","PLA124","PLA22462","PLA3246201","PLA42462011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",53.1235,18.00762,399892,"2Vv-BfVoq4g","Perfect",0,"PL","Bydgoszcz",3102014,"PL","PLA104","PLA20461","PLA3046101","PLA40461011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",49.82245,19.04686,197184,"2Vv-BfVoq4g","Perfect",0,"PL","Bielsko-Biala",3103402,"PL","PLA124","PLA22461","PLA3246101","PLA42461011",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",51.36883,19.35671,18715,"2Vv-BfVoq4g","Perfect",0,"PL","Belchatow",3103709,"PL","PLA110","PLA21001","PLA3100101","PLA41001011",NULL,NULL,NULL,NULL,NULL
"Luis Fonsi",41.65606,-0.87734,384339,"TyHvyGVs42U","Échame la Culpa",0,"ES","Zaragoza",3104324,"ES","ESA102","ESA250","ESA350297",NULL,NULL,"ESP150",NULL,NULL,NULL
"Luis Fonsi",41.50633,-5.74456,32550,"TyHvyGVs42U","Échame la Culpa",0,"ES","Zamora",3104342,"ES","ESA107","ESA249","ESA349275",NULL,NULL,"ESP149",NULL,NULL,NULL
"Luis Fonsi",42.23282,-8.72264,259321,"TyHvyGVs42U","Échame la Culpa",0,"ES","Vigo",3105976,"ES","ESA112","ESA236","ESA336057",NULL,NULL,"ESP136",NULL,NULL,NULL
"Luis Fonsi",43.34943,-4.04785,22520,"TyHvyGVs42U","Échame la Culpa",0,"ES","Torrelavega",3107775,"ES","ESA106","ESA239","ESA339087",NULL,NULL,"ESP139",NULL,NULL,NULL
"Luis Fonsi",40.45535,-3.46973,42178,"TyHvyGVs42U","Échame la Culpa",0,"ES","Torrejon de Ardoz",3107784,"ES","ESA113","ESA228","ESA328148",NULL,NULL,"ESP128",NULL,NULL,NULL
"Luis Fonsi",41.56667,2.01667,71112,"TyHvyGVs42U","Échame la Culpa",0,"ES","Terrassa",3108286,"ES","ESA109","ESA208","ESA308279",NULL,NULL,"ESP108",NULL,NULL,NULL
"Luis Fonsi",41.11667,1.25,140315,"TyHvyGVs42U","Échame la Culpa",0,"ES","Tarragona",3108288,"ES","ESA109","ESA243","ESA343148",NULL,NULL,"ESP143",NULL,NULL,NULL
"Luis Fonsi",40.94808,-4.11839,43977,"TyHvyGVs42U","Échame la Culpa",0,"ES","Segovia",3109256,"ES","ESA107","ESA240","ESA340194",NULL,NULL,"ESP140",NULL,NULL,NULL
"Luis Fonsi",43.29639,-2.98813,35479,"TyHvyGVs42U","Échame la Culpa",0,"ES","Barakaldo",3109453,"ES","ESA116","ESA248","ESA348013",NULL,NULL,"ESP148",NULL,NULL,NULL
"Luis Fonsi",42.88052,-8.54569,98213,"TyHvyGVs42U","Échame la Culpa",0,"ES","Santiago de Compostela",3109642,"ES","ESA112","ESA215","ESA315078",NULL,NULL,"ESP115",NULL,NULL,NULL
"Luis Fonsi",43.46472,-3.80444,130383,"TyHvyGVs42U","Échame la Culpa",0,"ES","Santander",3109718,"ES","ESA106","ESA239","ESA339075",NULL,NULL,"ESP139",NULL,NULL,NULL
"Luis Fonsi",41.45152,2.2081,39749,"TyHvyGVs42U","Échame la Culpa",0,"ES","Santa Coloma de Gramenet",3109981,"ES","ESA109","ESA208","ESA308245",NULL,NULL,"ESP108",NULL,NULL,NULL
"Luis Fonsi",43.31283,-1.97499,167005,"TyHvyGVs42U","Échame la Culpa",0,"ES","San Sebastian",3110044,"ES","ESA116","ESA220","ESA320069",NULL,NULL,"ESP120",NULL,NULL,NULL
"Luis Fonsi",40.96882,-5.66388,133747,"TyHvyGVs42U","Échame la Culpa",0,"ES","Salamanca",3111108,"ES","ESA107","ESA237","ESA337274",NULL,NULL,"ESP137",NULL,NULL,NULL
"Luis Fonsi",41.54329,2.10942,72119,"TyHvyGVs42U","Échame la Culpa",0,"ES","Sabadell",3111199,"ES","ESA109","ESA208","ESA308187",NULL,NULL,"ESP108",NULL,NULL,NULL
"Luis Fonsi",41.49226,2.03305,27042,"TyHvyGVs42U","Échame la Culpa",0,"ES","Rubi",3111294,"ES","ESA109","ESA208","ESA308184",NULL,NULL,"ESP108",NULL,NULL,NULL
"Luis Fonsi",41.15612,1.10687,42230,"TyHvyGVs42U","Échame la Culpa",0,"ES","Reus",3111933,"ES","ESA109","ESA243","ESA343123",NULL,NULL,"ESP143",NULL,NULL,NULL
"Luis Fonsi",42.431,-8.64435,24079,"TyHvyGVs42U","Échame la Culpa",0,"ES","Pontevedra",3113209,"ES","ESA112","ESA236","ESA336038",NULL,NULL,"ESP136",NULL,NULL,NULL
"Luis Fonsi",42.54664,-6.59619,20925,"TyHvyGVs42U","Échame la Culpa",0,"ES","Ponferrada",3113236,"ES","ESA107","ESA224","ESA324115",NULL,NULL,"ESP124",NULL,NULL,NULL
"Luis Fonsi",40.24147,-3.69999,23703,"TyHvyGVs42U","Échame la Culpa",0,"ES","Pinto",3113415,"ES","ESA113","ESA228","ESA328113",NULL,NULL,"ESP128",NULL,NULL,NULL
"Luis Fonsi",40.23604,-3.76752,38984,"TyHvyGVs42U","Échame la Culpa",0,"ES","Parla",3114256,"ES","ESA113","ESA228","ESA328106",NULL,NULL,"ESP128",NULL,NULL,NULL
"Luis Fonsi",42.81687,-1.64323,216786,"TyHvyGVs42U","Échame la Culpa",0,"ES","Pamplona",3114472,"ES","ESA115","ESA231","ESA331201",NULL,NULL,"ESP131",NULL,NULL,NULL
"Luis Fonsi",42.00955,-4.52406,50205,"TyHvyGVs42U","Échame la Culpa",0,"ES","Palencia",3114531,"ES","ESA107","ESA234","ESA334120",NULL,NULL,"ESP134",NULL,NULL,NULL
"Luis Fonsi",43.36029,-5.84476,146338,"TyHvyGVs42U","Échame la Culpa",0,"ES","Oviedo",3114711,"ES","ESA103","ESA233","ESA333044",NULL,NULL,"ESP133",NULL,NULL,NULL
"Luis Fonsi",42.33669,-7.86407,93145,"TyHvyGVs42U","Échame la Culpa",0,"ES","Ourense",3114965,"ES","ESA112","ESA232","ESA332054",NULL,NULL,"ESP132",NULL,NULL,NULL
"Luis Fonsi",40.32234,-3.86496,62226,"TyHvyGVs42U","Échame la Culpa",0,"ES","Mostoles",3116025,"ES","ESA113","ESA228","ESA328092",NULL,NULL,"ESP128",NULL,NULL,NULL
"Luis Fonsi",41.54211,2.4445,39097,"TyHvyGVs42U","Échame la Culpa",0,"ES","Mataro",3117164,"ES","ESA109","ESA208","ESA308121",NULL,NULL,"ESP108",NULL,NULL,NULL
"Luis Fonsi",40.4165,-3.70256,3134728,"TyHvyGVs42U","Échame la Culpa",0,"ES","Madrid",3117735,"ES","ESA113","ESA228","ESA328079",NULL,NULL,"ESP128",NULL,NULL,NULL
"Luis Fonsi",43.00992,-7.55602,70442,"TyHvyGVs42U","Échame la Culpa",0,"ES","Lugo",3117814,"ES","ESA112","ESA227","ESA327028",NULL,NULL,"ESP127",NULL,NULL,NULL
"Luis Fonsi",42.46667,-2.45,98871,"TyHvyGVs42U","Échame la Culpa",0,"ES","Logrono",3118150,"ES","ESA117","ESA226","ESA326089",NULL,NULL,"ESP126",NULL,NULL,NULL
"Luis Fonsi",41.61674,0.62218,107480,"TyHvyGVs42U","Échame la Culpa",0,"ES","Lleida",3118514,"ES","ESA109","ESA225","ESA325120",NULL,NULL,"ESP125",NULL,NULL,NULL
"Luis Fonsi",42.60003,-5.57032,104760,"TyHvyGVs42U","Échame la Culpa",0,"ES","Leon",3118532,"ES","ESA107","ESA224","ESA324089",NULL,NULL,"ESP124",NULL,NULL,NULL
"Luis Fonsi",40.32718,-3.7635,49210,"TyHvyGVs42U","Échame la Culpa",0,"ES","Leganes",3118594,"ES","ESA113","ESA228","ESA328074",NULL,NULL,"ESP128",NULL,NULL,NULL
"Luis Fonsi",43.37135,-8.396,235488,"TyHvyGVs42U","Échame la Culpa",0,"ES","A Coruna",3119841,"ES","ESA112","ESA215","ESA315030",NULL,NULL,"ESP115",NULL,NULL,NULL
"Luis Fonsi",42.13615,-0.4087,33401,"TyHvyGVs42U","Échame la Culpa",0,"ES","Huesca",3120514,"ES","ESA102","ESA222","ESA322125",NULL,NULL,"ESP122",NULL,NULL,NULL
"Luis Fonsi",41.35967,2.10028,64347,"TyHvyGVs42U","Échame la Culpa",0,"ES","L'Hospitalet de Llobregat",3120619,"ES","ESA109","ESA208","ESA308101",NULL,NULL,"ESP108",NULL,NULL,NULL
"Luis Fonsi",40.62862,-3.16185,61472,"TyHvyGVs42U","Échame la Culpa",0,"ES","Guadalajara",3121070,"ES","ESA108","ESA219","ESA319130",NULL,NULL,"ESP119",NULL,NULL,NULL
"Luis Fonsi",41.60797,2.28773,37956,"TyHvyGVs42U","Échame la Culpa",0,"ES","Granollers",3121145,"ES","ESA109","ESA208","ESA308096",NULL,NULL,"ESP108",NULL,NULL,NULL
"Luis Fonsi",43.53573,-5.66152,150001,"TyHvyGVs42U","Échame la Culpa",0,"ES","Gijon",3121424,"ES","ESA103","ESA233","ESA333024",NULL,NULL,"ESP133",NULL,NULL,NULL
"Luis Fonsi",40.30571,-3.73295,50844,"TyHvyGVs42U","Échame la Culpa",0,"ES","Getafe",3121437,"ES","ESA113","ESA228","ESA328065",NULL,NULL,"ESP128",NULL,NULL,NULL
"Luis Fonsi",41.98311,2.82493,129335,"TyHvyGVs42U","Échame la Culpa",0,"ES","Girona",3121456,"ES","ESA109","ESA217","ESA317079",NULL,NULL,"ESP117",NULL,NULL,NULL
"Luis Fonsi",40.28419,-3.79415,67238,"TyHvyGVs42U","Échame la Culpa",0,"ES","Fuenlabrada",3121960,"ES","ESA113","ESA228","ESA328058",NULL,NULL,"ESP128",NULL,NULL,NULL
"Luis Fonsi",42.26645,2.96163,19508,"TyHvyGVs42U","Échame la Culpa",0,"ES","Figueres",3122453,"ES","ESA109","ESA217","ESA317066",NULL,NULL,"ESP117",NULL,NULL,NULL
"Luis Fonsi",40.06667,-2.13333,41658,"TyHvyGVs42U","Échame la Culpa",0,"ES","Cuenca",3124132,"ES","ESA108","ESA216","ESA316078",NULL,NULL,"ESP116",NULL,NULL,NULL
"Luis Fonsi",40.42378,-3.56129,28989,"TyHvyGVs42U","Échame la Culpa",0,"ES","Coslada",3124408,"ES","ESA113","ESA228","ESA328049",NULL,NULL,"ESP128",NULL,NULL,NULL
"Luis Fonsi",41.35,2.08333,43626,"TyHvyGVs42U","Échame la Culpa",0,"ES","Cornella de Llobregat",3124569,"ES","ESA109","ESA208","ESA308073",NULL,NULL,"ESP108",NULL,NULL,NULL
"Luis Fonsi",42.34106,-3.70184,106775,"TyHvyGVs42U","Échame la Culpa",0,"ES","Burgos",3127461,"ES","ESA107","ESA209","ESA309059",NULL,NULL,"ESP109",NULL,NULL,NULL
"Luis Fonsi",43.26271,-2.92528,285317,"TyHvyGVs42U","Échame la Culpa",0,"ES","Bilbao",3128026,"ES","ESA116","ESA248","ESA348020",NULL,NULL,"ESP148",NULL,NULL,NULL
"Luis Fonsi",41.38879,2.15899,1922003,"TyHvyGVs42U","Échame la Culpa",0,"ES","Barcelona",3128760,"ES","ESA109","ESA208","ESA308019",NULL,NULL,"ESP108",NULL,NULL,NULL
"Luis Fonsi",43.55473,-5.92483,24186,"TyHvyGVs42U","Échame la Culpa",0,"ES","Aviles",3129135,"ES","ESA103","ESA233","ESA333004",NULL,NULL,"ESP133",NULL,NULL,NULL
"Luis Fonsi",40.65724,-4.69951,38507,"TyHvyGVs42U","Échame la Culpa",0,"ES","Avila",3129136,"ES","ESA107","ESA205","ESA305019",NULL,NULL,"ESP105",NULL,NULL,NULL
"Luis Fonsi",40.34582,-3.82487,49426,"TyHvyGVs42U","Échame la Culpa",0,"ES","Alcorcon",3130564,"ES","ESA113","ESA228","ESA328007",NULL,NULL,"ESP128",NULL,NULL,NULL
"Luis Fonsi",40.54746,-3.64197,76466,"TyHvyGVs42U","Échame la Culpa",0,"ES","Alcobendas",3130583,"ES","ESA113","ESA228","ESA328006",NULL,NULL,"ESP128",NULL,NULL,NULL
"Luis Fonsi",40.48205,-3.35996,99751,"TyHvyGVs42U","Échame la Culpa",0,"ES","Alcala de Henares",3130616,"ES","ESA113","ESA228","ESA328005",NULL,NULL,"ESP128",NULL,NULL,NULL
"Ed Sheeran",45.54672,11.5475,297307,"2Vv-BfVoq4g","Perfect",0,"IT","Vicenza",3164419,"IT","ITA105","ITA2024","ITA3024116",NULL,NULL,"ITP136",NULL,NULL,NULL
"Ed Sheeran",45.4299,10.98444,281994,"2Vv-BfVoq4g","Perfect",0,"IT","Verona",3164527,"IT","ITA105","ITA2023","ITA3023091",NULL,NULL,"ITP137",NULL,NULL,NULL
"Ed Sheeran",45.43713,12.33265,357883,"2Vv-BfVoq4g","Perfect",0,"IT","Venice",3164603,"IT","ITA105","ITA2027","ITA3027042",NULL,NULL,"ITP130",NULL,NULL,NULL
"Ed Sheeran",46.0693,13.23715,200995,"2Vv-BfVoq4g","Perfect",0,"IT","Udine",3165072,"IT","ITA106","ITA2030","ITA3030129",NULL,NULL,"ITP133",NULL,NULL,NULL
"Ed Sheeran",45.66673,12.2416,148165,"2Vv-BfVoq4g","Perfect",0,"IT","Treviso",3165201,"IT","ITA105","ITA2026","ITA3026086",NULL,NULL,"ITP131",NULL,NULL,NULL
"Ed Sheeran",46.06787,11.12108,84101,"2Vv-BfVoq4g","Perfect",0,"IT","Trento",3165243,"IT","ITA104","ITA2022","ITA3022205",NULL,NULL,"ITP138",NULL,NULL,NULL
